timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763947201062,1,PUT,200,OK,TESTES 1-3,text,true,,515,336,8,8,http://localhost:8085/users/18,1,0,0
1763947201022,42,POST,201,Created,TESTES 1-6,text,true,,380,395,8,8,http://localhost:8085/users,42,0,0
1763947201063,1,GET,200,OK,TESTES 1-3,text,true,,3262,121,8,8,http://localhost:8085/users,1,0,0
1763947201064,1,GET ID,200,OK,TESTES 1-6,text,true,,530,124,8,8,http://localhost:8085/users/19,1,0,0
1763947201064,2,DELETE,200,OK,TESTES 1-3,text,true,,277,210,8,8,http://localhost:8085/users/18,2,0,0
1763947201066,0,Healthcheck,200,OK,TESTES 1-3,text,true,,290,127,8,8,http://localhost:8085/healthcheck,0,0,0
1763947201065,2,PUT,200,OK,TESTES 1-6,text,true,,515,336,8,8,http://localhost:8085/users/19,2,0,0
1763947201067,1,GET,200,OK,TESTES 1-6,text,true,,2968,121,8,8,http://localhost:8085/users,1,0,0
1763947201029,39,POST,201,Created,TESTES 1-4,text,true,,380,395,8,8,http://localhost:8085/users,39,0,0
1763947201068,0,GET ID,200,OK,TESTES 1-4,text,true,,530,124,8,8,http://localhost:8085/users/20,0,0,0
1763947201068,1,DELETE,200,OK,TESTES 1-6,text,true,,277,210,8,8,http://localhost:8085/users/19,1,0,0
1763947201069,0,Healthcheck,200,OK,TESTES 1-6,text,true,,290,127,8,8,http://localhost:8085/healthcheck,0,0,0
1763947201068,2,PUT,200,OK,TESTES 1-4,text,true,,515,336,8,8,http://localhost:8085/users/20,2,0,0
1763947201070,1,GET,200,OK,TESTES 1-4,text,true,,2968,121,8,8,http://localhost:8085/users,1,0,0
1763947201071,1,DELETE,200,OK,TESTES 1-4,text,true,,277,210,8,8,http://localhost:8085/users/20,1,0,0
1763947201072,0,Healthcheck,200,OK,TESTES 1-4,text,true,,290,127,8,8,http://localhost:8085/healthcheck,0,0,0
1763947201032,45,POST,201,Created,TESTES 1-1,text,true,,380,395,8,8,http://localhost:8085/users,45,0,0
1763947201077,0,GET ID,200,OK,TESTES 1-1,text,true,,530,124,8,8,http://localhost:8085/users/21,0,0,0
1763947201077,1,PUT,200,OK,TESTES 1-1,text,true,,515,336,8,8,http://localhost:8085/users/21,1,0,0
1763947201078,0,GET,200,OK,TESTES 1-1,text,true,,2968,121,8,8,http://localhost:8085/users,0,0,0
1763947201078,1,DELETE,200,OK,TESTES 1-1,text,true,,277,210,8,8,http://localhost:8085/users/21,1,0,0
1763947201079,0,Healthcheck,200,OK,TESTES 1-1,text,true,,290,127,8,8,http://localhost:8085/healthcheck,0,0,0
1763947201082,0,Healthcheck,200,OK,TESTES 1-9,text,true,,290,127,9,9,http://localhost:8085/healthcheck,0,0,0
1763947201035,63,POST,201,Created,TESTES 1-2,text,true,,380,395,9,9,http://localhost:8085/users,63,0,0
1763947201098,0,GET ID,200,OK,TESTES 1-2,text,true,,530,124,9,9,http://localhost:8085/users/22,0,0,0
1763947201098,2,PUT,200,OK,TESTES 1-2,text,true,,515,336,9,9,http://localhost:8085/users/22,2,0,0
1763947201042,58,POST,201,Created,TESTES 1-7,text,true,,378,393,9,9,http://localhost:8085/users,58,0,0
1763947201100,0,GET,200,OK,TESTES 1-2,text,true,,3260,121,9,9,http://localhost:8085/users,0,0,0
1763947201100,0,GET ID,200,OK,TESTES 1-7,text,true,,528,124,10,10,http://localhost:8085/users/23,0,0,0
1763947201100,1,DELETE,200,OK,TESTES 1-2,text,true,,277,210,10,10,http://localhost:8085/users/22,1,0,0
1763947201101,0,Healthcheck,200,OK,TESTES 1-2,text,true,,290,127,10,10,http://localhost:8085/healthcheck,0,0,0
1763947201100,2,PUT,200,OK,TESTES 1-7,text,true,,515,336,10,10,http://localhost:8085/users/23,2,0,0
1763947201102,0,GET,200,OK,TESTES 1-7,text,true,,2968,121,10,10,http://localhost:8085/users,0,0,0
1763947201102,1,DELETE,200,OK,TESTES 1-7,text,true,,277,210,10,10,http://localhost:8085/users/23,1,0,0
1763947201103,0,Healthcheck,200,OK,TESTES 1-7,text,true,,290,127,10,10,http://localhost:8085/healthcheck,0,0,0
1763947201044,59,POST,201,Created,TESTES 1-5,text,true,,380,395,10,10,http://localhost:8085/users,59,0,0
1763947201103,1,GET ID,200,OK,TESTES 1-5,text,true,,530,124,10,10,http://localhost:8085/users/24,1,0,0
1763947201104,1,PUT,200,OK,TESTES 1-5,text,true,,515,336,10,10,http://localhost:8085/users/24,1,0,0
1763947201105,0,GET,200,OK,TESTES 1-5,text,true,,2968,121,10,10,http://localhost:8085/users,0,0,0
1763947201105,1,DELETE,200,OK,TESTES 1-5,text,true,,277,210,10,10,http://localhost:8085/users/24,1,0,0
1763947201106,0,Healthcheck,200,OK,TESTES 1-5,text,true,,290,127,10,10,http://localhost:8085/healthcheck,0,0,0
1763947201101,8,Healthcheck,200,OK,TESTES 1-10,text,true,,290,127,10,10,http://localhost:8085/healthcheck,8,0,0
1763947201063,50,POST,201,Created,TESTES 1-8,text,true,,380,395,10,10,http://localhost:8085/users,50,0,0
1763947201113,0,GET ID,200,OK,TESTES 1-8,text,true,,530,124,10,10,http://localhost:8085/users/25,0,0,0
1763947201113,1,PUT,200,OK,TESTES 1-8,text,true,,515,336,10,10,http://localhost:8085/users/25,1,0,0
1763947201114,1,GET,200,OK,TESTES 1-8,text,true,,2968,121,10,10,http://localhost:8085/users,1,0,0
1763947201115,0,DELETE,200,OK,TESTES 1-8,text,true,,277,210,10,10,http://localhost:8085/users/25,0,0,0
1763947201115,1,Healthcheck,200,OK,TESTES 1-8,text,true,,290,127,10,10,http://localhost:8085/healthcheck,1,0,0
1763947201121,0,Healthcheck,200,OK,TESTES 1-11,text,true,,290,127,11,11,http://localhost:8085/healthcheck,0,0,0
1763947201066,68,POST,201,Created,TESTES 1-3,text,true,,380,395,11,11,http://localhost:8085/users,68,0,0
1763947201134,1,GET ID,200,OK,TESTES 1-3,text,true,,530,124,11,11,http://localhost:8085/users/26,1,0,0
1763947201135,1,PUT,200,OK,TESTES 1-3,text,true,,514,335,11,11,http://localhost:8085/users/26,1,0,0
1763947201069,67,POST,201,Created,TESTES 1-6,text,true,,380,395,11,11,http://localhost:8085/users,67,0,0
1763947201136,0,GET,200,OK,TESTES 1-3,text,true,,3261,121,11,11,http://localhost:8085/users,0,0,0
1763947201136,0,GET ID,200,OK,TESTES 1-6,text,true,,530,124,11,11,http://localhost:8085/users/27,0,0,0
1763947201136,1,DELETE,200,OK,TESTES 1-3,text,true,,277,210,11,11,http://localhost:8085/users/26,1,0,0
1763947201137,0,Healthcheck,200,OK,TESTES 1-3,text,true,,290,127,11,11,http://localhost:8085/healthcheck,0,0,0
1763947201136,1,PUT,200,OK,TESTES 1-6,text,true,,515,336,11,11,http://localhost:8085/users/27,1,0,0
1763947201137,1,GET,200,OK,TESTES 1-6,text,true,,2968,121,11,11,http://localhost:8085/users,1,0,0
1763947201138,0,DELETE,200,OK,TESTES 1-6,text,true,,277,210,11,11,http://localhost:8085/users/27,0,0,0
1763947201138,0,Healthcheck,200,OK,TESTES 1-6,text,true,,290,127,11,11,http://localhost:8085/healthcheck,0,0,0
1763947201072,67,POST,201,Created,TESTES 1-4,text,true,,378,393,11,11,http://localhost:8085/users,67,0,0
1763947201139,1,GET ID,200,OK,TESTES 1-4,text,true,,528,124,11,11,http://localhost:8085/users/28,1,0,0
1763947201141,0,Healthcheck,200,OK,TESTES 1-12,text,true,,290,127,12,12,http://localhost:8085/healthcheck,0,0,0
1763947201140,2,PUT,200,OK,TESTES 1-4,text,true,,514,335,12,12,http://localhost:8085/users/28,2,0,0
1763947201142,0,GET,200,OK,TESTES 1-4,text,true,,2967,121,12,12,http://localhost:8085/users,0,0,0
1763947201142,1,DELETE,200,OK,TESTES 1-4,text,true,,277,210,12,12,http://localhost:8085/users/28,1,0,0
1763947201143,0,Healthcheck,200,OK,TESTES 1-4,text,true,,290,127,12,12,http://localhost:8085/healthcheck,0,0,0
1763947201079,70,POST,201,Created,TESTES 1-1,text,true,,380,395,12,12,http://localhost:8085/users,70,0,0
1763947201149,0,GET ID,200,OK,TESTES 1-1,text,true,,530,124,12,12,http://localhost:8085/users/29,0,0,0
1763947201149,1,PUT,200,OK,TESTES 1-1,text,true,,515,336,12,12,http://localhost:8085/users/29,1,0,0
1763947201150,0,GET,200,OK,TESTES 1-1,text,true,,2968,121,12,12,http://localhost:8085/users,0,0,0
1763947201150,1,DELETE,200,OK,TESTES 1-1,text,true,,277,210,12,12,http://localhost:8085/users/29,1,0,0
1763947201151,0,Healthcheck,200,OK,TESTES 1-1,text,true,,290,127,12,12,http://localhost:8085/healthcheck,0,0,0
1763947201161,0,Healthcheck,200,OK,TESTES 1-13,text,true,,290,127,13,13,http://localhost:8085/healthcheck,0,0,0
1763947201082,88,POST,201,Created,TESTES 1-9,text,true,,380,395,13,13,http://localhost:8085/users,88,0,0
1763947201170,1,GET ID,200,OK,TESTES 1-9,text,true,,530,124,13,13,http://localhost:8085/users/30,1,0,0
1763947201171,1,PUT,200,OK,TESTES 1-9,text,true,,515,336,13,13,http://localhost:8085/users/30,1,0,0
1763947201172,1,GET,200,OK,TESTES 1-9,text,true,,2968,121,13,13,http://localhost:8085/users,1,0,0
1763947201101,72,POST,201,Created,TESTES 1-2,text,true,,380,395,13,13,http://localhost:8085/users,72,0,0
1763947201173,0,GET ID,200,OK,TESTES 1-2,text,true,,530,124,13,13,http://localhost:8085/users/31,0,0,0
1763947201173,1,DELETE,200,OK,TESTES 1-9,text,true,,277,210,13,13,http://localhost:8085/users/30,1,0,0
1763947201174,0,Healthcheck,200,OK,TESTES 1-9,text,true,,290,127,13,13,http://localhost:8085/healthcheck,0,0,0
1763947201173,2,PUT,200,OK,TESTES 1-2,text,true,,515,336,13,13,http://localhost:8085/users/31,2,0,0
1763947201175,0,GET,200,OK,TESTES 1-2,text,true,,2968,121,13,13,http://localhost:8085/users,0,0,0
1763947201103,73,POST,201,Created,TESTES 1-7,text,true,,380,394,13,13,http://localhost:8085/users,73,0,0
1763947201176,0,GET ID,200,OK,TESTES 1-7,text,true,,530,124,13,13,http://localhost:8085/users/32,0,0,0
1763947201175,2,DELETE,200,OK,TESTES 1-2,text,true,,277,210,13,13,http://localhost:8085/users/31,2,0,0
1763947201177,0,Healthcheck,200,OK,TESTES 1-2,text,true,,290,127,13,13,http://localhost:8085/healthcheck,0,0,0
1763947201176,1,PUT,200,OK,TESTES 1-7,text,true,,515,336,13,13,http://localhost:8085/users/32,1,0,0
1763947201177,1,GET,200,OK,TESTES 1-7,text,true,,2968,121,13,13,http://localhost:8085/users,1,0,0
1763947201178,1,DELETE,200,OK,TESTES 1-7,text,true,,277,210,13,13,http://localhost:8085/users/32,1,0,0
1763947201179,0,Healthcheck,200,OK,TESTES 1-7,text,true,,290,127,13,13,http://localhost:8085/healthcheck,0,0,0
1763947201181,0,Healthcheck,200,OK,TESTES 1-14,text,true,,290,127,14,14,http://localhost:8085/healthcheck,0,0,0
1763947201106,79,POST,201,Created,TESTES 1-5,text,true,,380,395,14,14,http://localhost:8085/users,79,0,0
1763947201185,0,GET ID,200,OK,TESTES 1-5,text,true,,530,124,14,14,http://localhost:8085/users/33,0,0,0
1763947201185,2,PUT,200,OK,TESTES 1-5,text,true,,515,336,14,14,http://localhost:8085/users/33,2,0,0
1763947201187,0,GET,200,OK,TESTES 1-5,text,true,,2968,121,14,14,http://localhost:8085/users,0,0,0
1763947201187,1,DELETE,200,OK,TESTES 1-5,text,true,,277,210,14,14,http://localhost:8085/users/33,1,0,0
1763947201188,0,Healthcheck,200,OK,TESTES 1-5,text,true,,290,127,14,14,http://localhost:8085/healthcheck,0,0,0
1763947201201,1,Healthcheck,200,OK,TESTES 1-15,text,true,,290,127,15,15,http://localhost:8085/healthcheck,1,0,0
1763947201109,97,POST,201,Created,TESTES 1-10,text,true,,380,395,15,15,http://localhost:8085/users,97,0,0
