timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763947287622,0,Healthcheck,200,OK,TESTES 1-7,text,true,,290,127,11,11,http://localhost:8085/healthcheck,0,0,0
1763947287581,43,POST,201,Created,TESTES 1-2,text,true,,380,395,11,11,http://localhost:8085/users,43,0,0
1763947287624,1,GET ID,200,OK,TESTES 1-2,text,true,,530,124,11,11,http://localhost:8085/users/18,1,0,0
1763947287625,1,PUT,200,OK,TESTES 1-2,text,true,,515,336,12,12,http://localhost:8085/users/18,1,0,0
1763947287626,0,GET,200,OK,TESTES 1-2,text,true,,2968,121,12,12,http://localhost:8085/users,0,0,0
1763947287626,1,Healthcheck,200,OK,TESTES 1-12,text,true,,290,127,12,12,http://localhost:8085/healthcheck,1,0,0
1763947287626,2,DELETE,200,OK,TESTES 1-2,text,true,,277,210,12,12,http://localhost:8085/users/18,2,0,0
1763947287628,0,Healthcheck,200,OK,TESTES 1-2,text,true,,290,127,12,12,http://localhost:8085/healthcheck,0,0,0
1763947287636,0,Healthcheck,200,OK,TESTES 1-13,text,true,,290,127,13,13,http://localhost:8085/healthcheck,0,0,0
1763947287583,63,POST,201,Created,TESTES 1-1,text,true,,379,394,14,14,http://localhost:8085/users,63,0,0
1763947287584,62,POST,201,Created,TESTES 1-3,text,true,,380,395,14,14,http://localhost:8085/users,62,0,0
1763947287646,0,Healthcheck,200,OK,TESTES 1-14,text,true,,290,127,14,14,http://localhost:8085/healthcheck,0,0,0
1763947287646,1,GET ID,200,OK,TESTES 1-1,text,true,,529,124,14,14,http://localhost:8085/users/19,1,0,0
1763947287646,1,GET ID,200,OK,TESTES 1-3,text,true,,530,124,14,14,http://localhost:8085/users/20,1,0,0
1763947287647,1,PUT,200,OK,TESTES 1-1,text,true,,515,336,14,14,http://localhost:8085/users/19,1,0,0
1763947287648,0,GET,200,OK,TESTES 1-1,text,true,,3262,121,14,14,http://localhost:8085/users,0,0,0
1763947287647,1,PUT,200,OK,TESTES 1-3,text,true,,515,336,14,14,http://localhost:8085/users/20,1,0,0
1763947287648,1,GET,200,OK,TESTES 1-3,text,true,,3247,121,14,14,http://localhost:8085/users,1,0,0
1763947287648,1,DELETE,200,OK,TESTES 1-1,text,true,,277,210,14,14,http://localhost:8085/users/19,1,0,0
1763947287649,0,Healthcheck,200,OK,TESTES 1-1,text,true,,290,127,14,14,http://localhost:8085/healthcheck,0,0,0
1763947287649,1,DELETE,200,OK,TESTES 1-3,text,true,,277,210,14,14,http://localhost:8085/users/20,1,0,0
1763947287650,0,Healthcheck,200,OK,TESTES 1-3,text,true,,290,127,14,14,http://localhost:8085/healthcheck,0,0,0
1763947287587,66,POST,201,Created,TESTES 1-8,text,true,,380,395,14,14,http://localhost:8085/users,66,0,0
1763947287653,0,GET ID,200,OK,TESTES 1-8,text,true,,530,124,14,14,http://localhost:8085/users/21,0,0,0
1763947287653,1,PUT,200,OK,TESTES 1-8,text,true,,513,334,14,14,http://localhost:8085/users/21,1,0,0
1763947287654,1,GET,200,OK,TESTES 1-8,text,true,,2966,121,14,14,http://localhost:8085/users,1,0,0
1763947287655,0,DELETE,200,OK,TESTES 1-8,text,true,,277,210,14,14,http://localhost:8085/users/21,0,0,0
1763947287655,0,Healthcheck,200,OK,TESTES 1-8,text,true,,290,127,14,14,http://localhost:8085/healthcheck,0,0,0
