timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763946640595,9,GET ID,200,OK,TESTES 1-883,text,true,,350,126,918,918,http://localhost:8083/users/6164,9,0,0
1763946639141,1463,PUT,200,OK,TESTES 1-759,text,true,,336,338,918,918,http://localhost:8083/users/6020,1463,0,0
1763946639915,689,DELETE,200,OK,TESTES 1-166,text,true,,164,212,918,918,http://localhost:8083/users/4835,689,0,0
1763946637767,2837,POST,201,Created,TESTES 1-514,text,true,,356,395,918,918,http://localhost:8083/users,2837,0,0
1763946640592,13,DELETE,200,OK,TESTES 1-948,text,true,,164,212,918,918,http://localhost:8083/users/5212,13,0,0
1763946637775,2830,DELETE,200,OK,TESTES 1-809,text,true,,164,212,918,918,http://localhost:8083/users/4962,2830,0,0
1763946640604,2,Healthcheck,200,OK,TESTES 1-166,text,true,,182,127,918,918,http://localhost:8083/healthcheck,2,0,0
1763946640605,2,Healthcheck,200,OK,TESTES 1-948,text,true,,182,127,918,918,http://localhost:8083/healthcheck,2,0,0
1763946640605,2,Healthcheck,200,OK,TESTES 1-809,text,true,,182,127,918,918,http://localhost:8083/healthcheck,2,0,0
1763946639143,1465,PUT,200,OK,TESTES 1-763,text,true,,336,338,918,918,http://localhost:8083/users/5896,1465,0,0
1763946640603,7,GET ID,200,OK,TESTES 1-824,text,true,,351,126,918,918,http://localhost:8083/users/6167,7,0,0
1763946638454,2156,PUT,200,OK,TESTES 1-723,text,true,,336,338,918,918,http://localhost:8083/users/5643,2156,0,0
1763946639147,1463,PUT,200,OK,TESTES 1-671,text,true,,336,338,918,918,http://localhost:8083/users/5778,1463,0,0
1763946640604,6,GET ID,200,OK,TESTES 1-514,text,true,,351,126,918,918,http://localhost:8083/users/5784,6,0,0
1763946640604,9,GET,200,OK,TESTES 1-759,text,true,,21025,121,918,918,http://localhost:8083/users,9,0,0
1763946640603,10,GET,200,OK,TESTES 1-712,text,true,,21025,121,918,918,http://localhost:8083/users,10,0,0
1763946640608,10,GET,200,OK,TESTES 1-763,text,true,,21025,121,918,918,http://localhost:8083/users,10,0,0
1763946640610,8,GET,200,OK,TESTES 1-723,text,true,,21025,121,918,918,http://localhost:8083/users,8,0,0
1763946640610,10,GET,200,OK,TESTES 1-671,text,true,,21008,121,918,918,http://localhost:8083/users,10,0,0
1763946639930,690,DELETE,200,OK,TESTES 1-719,text,true,,164,212,918,918,http://localhost:8083/users/5640,690,0,0
1763946639925,696,PUT,200,OK,TESTES 1-421,text,true,,336,338,918,918,http://localhost:8083/users/6024,696,0,0
1763946639930,691,POST,201,Created,TESTES 1-443,text,true,,356,395,918,918,http://localhost:8083/users,691,0,0
1763946638470,2151,POST,201,Created,TESTES 1-323,text,true,,355,394,918,918,http://localhost:8083/users,2151,0,0
1763946639937,685,GET ID,200,OK,TESTES 1-767,text,true,,351,126,918,918,http://localhost:8083/users/6168,685,0,0
1763946640603,19,PUT,200,OK,TESTES 1-282,text,true,,335,337,918,918,http://localhost:8083/users/5898,19,0,0
1763946640620,2,Healthcheck,200,OK,TESTES 1-719,text,true,,182,127,918,918,http://localhost:8083/healthcheck,2,0,0
1763946640613,10,DELETE,200,OK,TESTES 1-759,text,true,,164,212,918,918,http://localhost:8083/users/6020,10,0,0
1763946640623,2,Healthcheck,200,OK,TESTES 1-759,text,true,,182,127,918,918,http://localhost:8083/healthcheck,2,0,0
1763946640613,12,DELETE,200,OK,TESTES 1-712,text,true,,164,212,918,918,http://localhost:8083/users/5641,12,0,0
1763946636322,4303,POST,201,Created,TESTES 1-886,text,true,,356,395,918,918,http://localhost:8083/users,4303,0,0
1763946640621,6,GET ID,200,OK,TESTES 1-443,text,true,,351,126,918,918,http://localhost:8083/users/6171,6,0,0
1763946640625,2,Healthcheck,200,OK,TESTES 1-712,text,true,,182,127,918,918,http://localhost:8083/healthcheck,2,0,0
1763946640621,6,GET ID,200,OK,TESTES 1-323,text,true,,350,126,918,918,http://localhost:8083/users/6030,6,0,0
1763946640621,8,GET,200,OK,TESTES 1-421,text,true,,21008,121,918,918,http://localhost:8083/users,8,0,0
1763946639932,697,PUT,200,OK,TESTES 1-823,text,true,,336,338,918,918,http://localhost:8083/users/5780,697,0,0
1763946639946,684,GET ID,200,OK,TESTES 1-766,text,true,,351,126,918,918,http://localhost:8083/users/6029,684,0,0
1763946640618,12,DELETE,200,OK,TESTES 1-723,text,true,,164,212,918,918,http://localhost:8083/users/5643,12,0,0
1763946640622,10,GET,200,OK,TESTES 1-282,text,true,,21008,121,918,918,http://localhost:8083/users,10,0,0
1763946639947,686,GET ID,200,OK,TESTES 1-346,text,true,,351,126,918,918,http://localhost:8083/users/5902,686,0,0
1763946640630,3,Healthcheck,200,OK,TESTES 1-723,text,true,,182,127,918,918,http://localhost:8083/healthcheck,3,0,0
1763946637016,3617,PUT,200,OK,TESTES 1-510,text,true,,336,338,918,918,http://localhost:8083/users/5224,3617,0,0
1763946640626,9,GET ID,200,OK,TESTES 1-886,text,true,,351,126,918,918,http://localhost:8083/users/6031,9,0,0
1763946637798,2838,PUT,200,OK,TESTES 1-420,text,true,,336,338,918,918,http://localhost:8083/users/5652,2838,0,0
1763946640629,9,GET,200,OK,TESTES 1-823,text,true,,21008,121,918,918,http://localhost:8083/users,9,0,0
1763946639956,684,GET ID,200,OK,TESTES 1-505,text,true,,351,126,918,918,http://localhost:8083/users/5903,684,0,0
1763946639954,686,GET ID,200,OK,TESTES 1-448,text,true,,351,126,918,918,http://localhost:8083/users/6035,686,0,0
1763946640629,11,DELETE,200,OK,TESTES 1-421,text,true,,164,212,918,918,http://localhost:8083/users/6024,11,0,0
1763946639187,1454,DELETE,200,OK,TESTES 1-724,text,true,,164,212,918,918,http://localhost:8083/users/5221,1454,0,0
1763946640640,3,Healthcheck,200,OK,TESTES 1-421,text,true,,182,127,918,918,http://localhost:8083/healthcheck,3,0,0
1763946638498,2145,GET,200,OK,TESTES 1-896,text,true,,21008,121,918,918,http://localhost:8083/users,2145,0,0
1763946640641,3,Healthcheck,200,OK,TESTES 1-724,text,true,,182,127,918,918,http://localhost:8083/healthcheck,3,0,0
1763946640636,8,GET,200,OK,TESTES 1-420,text,true,,21008,121,918,918,http://localhost:8083/users,8,0,0
